source_filename,function_name,loc_suggestion
projects/intellij-community/platform/platform-impl/src/com/intellij/ui/BalloonLayoutImpl.java,doLayout,"(293, 305)"
projects/intellij-community/platform/platform-impl/src/com/intellij/ui/BalloonLayoutImpl.java,doLayout,"(292, 305)"
projects/intellij-community/platform/platform-impl/src/com/intellij/ui/BalloonLayoutImpl.java,doLayout,"(307, 312)"
projects/intellij-community/platform/platform-impl/src/com/intellij/ui/BalloonLayoutImpl.java,doLayout,"(308, 311)"
projects/intellij-community/platform/platform-impl/src/com/intellij/ui/BalloonLayoutImpl.java,doLayout,"(293, 302)"
