source_filename,function_name,loc_suggestion
projects/intellij-community/platform/platform-impl/src/com/intellij/ide/customize/PluginGroups.java,setPluginEnabledWithDependencies,"(488, 497)"
projects/intellij-community/platform/platform-impl/src/com/intellij/ide/customize/PluginGroups.java,setPluginEnabledWithDependencies,"(481, 487)"
projects/intellij-community/platform/platform-impl/src/com/intellij/ide/customize/PluginGroups.java,setPluginEnabledWithDependencies,"(480, 487)"
projects/intellij-community/platform/platform-impl/src/com/intellij/ide/customize/PluginGroups.java,setPluginEnabledWithDependencies,"(488, 505)"
projects/intellij-community/platform/platform-impl/src/com/intellij/ide/customize/PluginGroups.java,setPluginEnabledWithDependencies,"(481, 497)"
